resets.sent.a2b,resets.sent.b2a,sack.pkts.sent.b2a,dsack.pkts.sent.b2a,rexmt.data.pkts.a2b,outoforder.pkts.a2b,pushed.data.pkts.a2b,max.segm.size.a2b,min.segm.size.a2b,max.win.adv.b2a,avg.win.adv.b2a,max.owin.a2b,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,initial.window.bytes.a2b,data.xmit.time.b2a,idletime.max.a2b,idletime.max.b2a,throughput.b2a,rtt.min.a2b,rtt.max.a2b,rtt.avg.a2b,rtt.stdev.a2b,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.min.a2b,rtt.full.sz.max.a2b,rtt.full.sz.avg.a2b,post.loss.acks.a2b,rtt.min.last.a2b,rtt.max.last.a2b,rtt.avg.last.a2b,rtt.sdv.last.a2b,segs.cum.acked.a2b,triple.dupacks.a2b,max.retrans.a2b,min.retr.time.a2b,max.retr.time.a2b,avg.retr.time.a2b,sdv.retr.time.a2b,fin.pkts.sent.a2b,ambiguous.acks.a2b,rtt.samples.b2a,rtt.min.b2a,rtt.stdev.b2a,rtt.full.sz.avg.b2a,triple.dupacks.b2a,max.retr.time.b2a,duplicate.acks.a2b,duplicate.acks.b2a,transfer.datarate
0.0,0.0,18034.0,0.0,2285.0,2428.0,13592.0,1388.0,295.0,41937280.0,29866983.0,13018057.0,4249988.0,5.0,4201872.0,68099.0,0.0,338.7,370.9,0.0,9.5,661.9,323.8,132.8,15.1,1.0,9.5,15.1,15.1,1190.0,178.0,375.8,256.3,57.8,17493.0,79.0,3.0,253.9,911.6,385.86,79.24,0.0,860.0,1.0,0.2,0.0,0.7,0.0,0.0,16070.0,0.0,75897.526
0.0,0.0,0.0,0.0,0.0,13.0,6522.0,1388.0,99.0,25164288.0,18215564.0,6298791.0,3016278.0,2002.0,2902848.0,65840.0,0.259,214.8,245.9,17555.0,11.4,435.6,319.2,69.9,66.5,1.0,11.4,66.5,66.5,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.2,0.2,0.7,0.0,0.0,0.0,0.0,67345.859
0.0,0.0,729.0,0.0,23.0,58.0,4751.0,1388.0,75.0,29857280.0,17718138.0,4391679.0,2336982.0,132.0,2398983.0,64452.0,0.519,1013.0,1237.2,1210.0,26.0,3766.0,1072.7,563.8,63.0,1.0,27.5,63.0,63.0,1217.0,0.0,91.7,91.1,0.1,30.0,4.0,1.0,0.0,3809.2,949.35,115.266666666667,0.0,48.0,4.0,0.2,0.1,0.8,0.0,0.0,130.0,0.0,11614.883
0.0,0.0,0.0,0.0,0.0,36.0,7033.0,1388.0,295.0,24101760.0,20743215.0,6375089.0,3062437.0,5.0,2897030.0,65323.0,0.0,186.7,235.2,0.0,13.5,649.8,429.6,137.2,16.3,1.0,13.5,16.3,16.3,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.8,0.0,0.0,0.0,0.0,52152.415
0.0,0.0,3664.0,0.0,55.0,312.0,2317.0,1388.0,295.0,29612416.0,21995386.0,1657277.0,569977.0,5.0,460407.0,66711.0,0.0,442.9,453.7,0.0,23.6,495.0,226.9,149.0,31.8,1.0,23.8,31.8,31.8,49.0,0.0,97.4,97.4,0.0,3953.0,62.0,1.0,219.7,497.5,377.74,84.96,0.0,5.0,1.0,0.5,0.0,0.8,0.0,0.0,3484.0,0.0,12920.397
0.0,0.0,740.0,0.0,3.0,103.0,7347.0,1388.0,295.0,25411584.0,16644695.0,6155785.0,3053292.0,5.0,2880821.0,63935.0,0.0,330.2,420.5,0.0,13.1,1182.0,664.5,300.2,16.2,1.0,13.1,16.2,16.2,1108.0,0.0,0.0,0.0,0.0,229.0,2.0,1.0,0.0,1231.5,246.26,0.0,0.0,0.0,1.0,0.2,0.0,0.7,0.0,0.0,188.0,0.0,33792.744
0.0,0.0,2761.0,0.0,46.0,268.0,3206.0,1388.0,295.0,36407424.0,25996025.0,1489329.0,535031.0,5.0,483284.0,68099.0,0.0,417.1,432.9,0.0,12.3,437.0,198.1,134.6,14.9,1.0,12.3,14.9,14.9,119.0,0.0,72.2,72.2,0.0,2997.0,42.0,2.0,218.7,440.8,362.02,75.62,0.0,15.0,1.0,0.4,0.0,0.7,0.0,0.0,2709.0,0.0,13984.794
0.0,0.0,3180.0,0.0,56.0,422.0,2213.0,1388.0,295.0,29428736.0,21734693.0,1546237.0,497515.0,5.0,451777.0,63935.0,0.0,416.9,420.4,0.0,13.5,471.5,192.9,153.2,17.4,1.0,13.6,17.4,17.4,92.0,0.0,129.4,129.4,0.0,3350.0,59.0,1.0,219.3,475.4,370.06,69.42,0.0,10.0,1.0,0.2,0.0,0.7,0.0,0.0,3005.0,0.0,12166.911
0.0,0.0,7580.0,0.0,881.0,626.0,11996.0,1388.0,295.0,41782400.0,29876336.0,9642441.0,3505177.0,5.0,3210294.0,68099.0,0.0,220.1,226.6,0.0,13.3,382.8,203.1,45.2,17.5,1.0,13.3,17.5,17.5,767.0,160.6,211.0,207.4,13.5,7035.0,14.0,1.0,252.8,476.9,326.74,34.62,0.0,430.0,1.0,0.3,0.0,0.6,0.0,0.0,6702.0,0.0,108898.614
0.0,0.0,0.0,0.0,0.0,59.0,7379.0,1388.0,295.0,19432960.0,17186134.0,5470113.0,2811718.0,5.0,2849477.0,68099.0,0.0,119.0,134.9,0.0,13.0,219.8,183.3,27.5,14.6,1.0,13.0,14.6,14.6,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.7,0.0,0.0,0.0,0.0,116377.951
0.0,0.0,923.0,0.0,9.0,115.0,8218.0,1388.0,295.0,29836800.0,23435971.0,6518053.0,3260720.0,5.0,2918426.0,63935.0,0.0,474.8,479.9,0.0,17.8,787.0,446.5,146.2,25.9,1.0,19.6,25.9,25.9,1630.0,0.0,380.3,380.3,0.0,783.0,3.0,1.0,0.0,541.1,216.34,0.02,0.0,25.0,1.0,0.2,0.0,0.4,0.0,0.0,768.0,0.0,48007.45
0.0,0.0,0.0,0.0,0.0,16.0,8497.0,1388.0,295.0,14692096.0,11651298.0,5497873.0,2812998.0,5.0,2805475.0,58383.0,0.0,505.6,623.6,0.0,15.9,892.3,697.4,228.5,47.6,1.0,46.7,47.6,47.6,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,30104.474
0.0,0.0,0.0,0.0,0.0,668.0,7405.0,1388.0,4.0,30973184.0,21185604.0,8003213.0,3669140.0,5.0,3229653.0,63935.0,0.0,924.0,819.9,0.0,20.2,317.6,206.5,42.3,24.0,1.0,21.2,24.0,24.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,4.0,5.0,108153.64
0.0,0.0,0.0,0.0,0.0,0.0,7189.0,1388.0,4.0,16979584.0,12491731.0,6647137.0,3195634.0,5.0,2971572.0,68099.0,0.0,355.8,405.1,0.0,13.2,688.2,414.2,163.4,26.6,1.0,13.2,26.6,26.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,54525.498
0.0,0.0,715.0,0.0,35.0,139.0,6879.0,1388.0,4.0,24852864.0,15917322.0,6530545.0,3150780.0,5.0,2953715.0,63935.0,0.0,378.8,282.2,0.0,11.9,699.7,358.5,120.3,16.1,1.0,12.8,16.1,16.1,942.0,0.0,258.2,237.9,10.8,273.0,4.0,1.0,0.0,861.4,156.34,6.7,0.0,140.0,1.0,0.5,0.0,0.8,0.0,0.0,155.0,0.0,62253.882
0.0,0.0,7831.0,0.0,1047.0,291.0,7513.0,1388.0,12.0,35062144.0,23999001.0,9534177.0,3331852.0,5.0,3244945.0,63935.0,0.0,115.5,202.0,0.0,11.9,408.6,205.0,51.4,22.0,1.0,12.6,22.0,22.0,849.0,143.5,180.4,170.8,16.5,5853.0,12.0,1.0,259.5,436.3,316.84,23.18,0.0,570.0,1.0,0.3,0.0,1.0,0.0,0.0,6865.0,0.0,107091.834
0.0,0.0,6026.0,0.0,64.0,861.0,3038.0,1388.0,295.0,31521152.0,22754952.0,2523389.0,908274.0,5.0,761425.0,63935.0,0.0,395.9,407.0,0.0,14.5,445.1,230.1,135.7,18.9,1.0,14.5,18.9,18.9,176.0,0.0,191.7,154.1,0.0,6332.0,63.0,1.0,223.4,447.3,352.84,77.4,0.0,30.0,1.0,0.3,0.0,0.6,0.0,0.0,5978.0,0.0,18061.549
0.0,0.0,0.0,0.0,0.0,16.0,7333.0,1388.0,295.0,23137664.0,18460846.0,6727641.0,3074177.0,5.0,2856909.0,68099.0,0.0,196.2,237.5,0.0,10.6,525.3,377.2,86.9,14.8,1.0,10.6,14.8,14.8,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,57131.766
0.0,0.0,3742.0,0.0,549.0,565.0,8246.0,1388.0,295.0,37255552.0,21901700.0,7101013.0,3271800.0,5.0,2900477.0,70875.0,0.0,404.7,399.2,0.0,16.7,908.4,498.9,225.2,21.1,1.0,16.7,21.1,21.1,1833.0,7.3,195.1,193.6,37.8,3009.0,9.0,4.0,30.0,892.4,687.18,54.42,0.0,425.0,1.0,0.4,0.0,0.8,0.0,0.0,3366.0,0.0,41394.225
0.0,0.0,5000.0,0.0,535.0,127.0,8091.0,1388.0,295.0,41942400.0,35626762.0,7464669.0,3145414.0,5.0,2994668.0,70875.0,0.0,531.6,634.8,0.0,13.3,803.7,328.1,123.6,16.3,1.0,13.3,16.3,16.3,3339.0,19.9,596.6,421.7,144.4,2539.0,18.0,6.0,48.0,1215.1,749.46,102.2,0.0,165.0,1.0,0.3,0.0,0.6,0.0,0.0,4639.0,0.0,53916.365
0.0,0.0,0.0,0.0,0.0,411.0,7652.0,1388.0,295.0,20853760.0,15362703.0,11988161.0,3702553.0,5.0,3565077.0,63935.0,0.0,297.2,393.9,0.0,13.5,981.1,574.5,184.5,31.5,1.0,23.0,31.5,31.5,0.0,0.0,0.0,0.0,0.0,1661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.9,0.0,0.0,8.0,14.0,43551.237
0.0,0.0,192.0,0.0,13.0,33.0,7008.0,1388.0,295.0,27739520.0,23065414.0,5872633.0,2965237.0,5.0,2903540.0,63935.0,0.0,259.7,322.8,0.0,10.8,479.9,286.1,70.9,13.6,1.0,10.8,13.6,13.6,827.0,0.0,10.4,7.9,0.8,114.0,2.0,1.0,0.0,412.7,82.48,0.04,0.0,60.0,1.0,0.2,0.0,0.5,0.0,0.0,25.0,0.0,76231.61
0.0,0.0,112.0,0.0,1.0,0.0,8422.0,1388.0,295.0,21595520.0,14983002.0,4991253.0,2650282.0,5.0,2762241.0,65323.0,0.0,518.6,726.5,0.0,10.4,1338.8,864.0,292.3,27.1,1.0,10.4,27.1,27.1,716.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.6,0.0,0.0,2.0,0.0,23229.33
0.0,0.0,0.0,0.0,0.0,133.0,7451.0,1388.0,295.0,26377216.0,21712114.0,6007269.0,3009824.0,5.0,2818134.0,68099.0,0.0,209.4,254.0,0.0,15.4,529.9,421.2,109.8,16.3,1.0,15.4,16.3,16.3,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.9,0.0,0.0,0.0,0.0,51040.429
0.0,0.0,0.0,0.0,0.0,395.0,7363.0,1388.0,295.0,21324416.0,16977969.0,6543037.0,2977618.0,5.0,2844492.0,65323.0,0.0,242.6,336.5,0.0,12.3,485.7,388.0,81.6,16.6,1.0,12.3,16.6,16.6,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.8,0.0,0.0,0.0,0.0,55204.429
0.0,0.0,597.0,0.0,8.0,0.0,6353.0,1327.0,295.0,10781440.0,9389796.0,5524306.0,2679497.0,5.0,2699387.0,61190.0,0.0,717.7,1027.0,0.0,27.1,1724.7,1220.6,498.4,47.2,1.0,43.3,47.2,47.2,2.0,0.0,1522.1,1458.6,49.1,590.0,2.0,1.0,0.0,1802.2,347.28,5.32,0.0,30.0,1.0,0.2,0.0,0.5,0.0,0.0,589.0,0.0,14751.859
0.0,0.0,1238.0,0.0,70.0,16.0,504.0,1388.0,295.0,15457408.0,10509069.0,517457.0,195380.0,5.0,161439.0,72263.0,0.0,531.6,532.9,0.0,16.0,531.4,271.6,162.8,38.4,1.0,31.5,38.4,38.4,66.0,0.0,152.5,152.5,0.0,1201.0,56.0,2.0,233.0,794.1,419.28,86.94,0.0,10.0,1.0,0.6,0.0,1.2,0.0,0.0,1152.0,0.0,3310.03
0.0,0.0,770.0,0.0,10.0,2.0,5684.0,1388.0,295.0,22867200.0,16616684.0,4288925.0,2409000.0,5.0,2423684.0,66711.0,0.0,1056.2,1049.9,0.0,23.6,1744.8,1275.8,592.9,40.2,1.0,35.3,40.2,40.1,1363.0,0.0,355.0,354.6,0.5,138.0,4.0,1.0,0.0,1468.8,723.78,0.12,0.0,40.0,1.0,0.5,0.0,0.7,0.0,0.0,137.0,0.0,14149.768
0.0,0.0,0.0,0.0,0.0,0.0,8223.0,1388.0,295.0,23672832.0,21370305.0,5488157.0,2947130.0,5.0,2754243.0,63935.0,0.0,581.2,824.3,0.0,17.2,1083.3,875.8,279.9,33.3,1.0,24.7,33.3,33.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.8,0.0,0.0,0.0,0.0,24048.191
0.0,0.0,0.0,0.0,1.0,175.0,8874.0,1388.0,295.0,25520384.0,21770683.0,6305689.0,3120843.0,5.0,2874236.0,63935.0,0.0,572.8,647.9,0.0,14.9,817.5,419.3,179.8,19.5,1.0,14.9,19.5,19.5,0.0,0.0,159.3,159.3,0.0,89.0,0.0,1.0,0.0,572.8,114.54,0.0,0.0,5.0,1.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,57836.077
0.0,0.0,7269.0,0.0,1053.0,946.0,27337.0,1388.0,120.0,40512896.0,28799236.0,5435413.0,2664435.0,5.0,2663944.0,63935.0,0.0,213.5,255.5,0.0,13.2,432.8,182.8,40.3,15.3,1.0,13.2,15.3,15.3,971.0,38.2,202.7,131.6,29.0,7784.0,53.0,1.0,178.1,419.3,293.14,26.3,0.0,780.0,1.0,0.4,0.0,0.6,0.0,0.0,5781.0,0.0,106696.849
0.0,0.0,0.0,0.0,0.0,47.0,7605.0,1388.0,295.0,20813312.0,16908165.0,5264689.0,2842599.0,5.0,2838100.0,65323.0,0.0,403.1,519.1,0.0,10.6,1020.5,627.1,254.1,12.6,1.0,10.6,12.6,12.6,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.8,0.0,0.0,0.0,0.0,34390.437
0.0,0.0,3150.0,0.0,694.0,261.0,7362.0,1388.0,295.0,30443264.0,28412387.0,7470221.0,2905705.0,5.0,3011708.0,65323.0,0.0,190.9,233.4,0.0,12.5,359.0,152.3,25.0,16.0,1.0,14.1,16.0,16.0,0.0,0.0,0.0,0.0,0.0,39171.0,6.0,1.0,225.4,495.1,310.34,51.12,0.0,0.0,1.0,0.4,0.0,1.0,0.0,0.0,3146.0,13.0,141206.495
0.0,0.0,0.0,0.0,0.0,403.0,6897.0,1388.0,295.0,27040640.0,24844695.0,5639449.0,2853797.0,5.0,2888125.0,63935.0,0.0,149.2,170.8,0.0,12.5,331.3,264.4,54.5,14.5,1.0,13.7,14.5,14.5,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,0.0,1.3,0.0,0.0,0.0,0.0,83985.659
0.0,0.0,0.0,0.0,0.0,285.0,7438.0,1388.0,295.0,22917376.0,18252153.0,5239705.0,2875629.0,5.0,2899224.0,63935.0,0.0,144.8,208.7,0.0,15.3,384.4,227.2,66.4,16.6,1.0,15.3,16.6,16.6,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,96774.632
0.0,0.0,591.0,0.0,8.0,91.0,6010.0,1388.0,295.0,18375424.0,14761883.0,7668705.0,3167625.0,5.0,3013730.0,65323.0,0.0,184.4,272.1,0.0,12.5,1023.9,427.5,229.9,13.8,1.0,12.5,13.8,13.8,1580.0,0.0,28.9,28.9,0.0,126.0,5.0,1.0,0.0,589.1,235.54,0.0,0.0,25.0,1.0,0.5,0.0,1.3,0.0,0.0,40.0,2.0,50656.547
0.0,0.0,0.0,0.0,1.0,0.0,7753.0,1388.0,295.0,12967680.0,11997013.0,4944061.0,2684725.0,5.0,2734862.0,63935.0,0.0,635.6,762.4,0.0,21.8,1340.7,1010.5,336.9,36.0,1.0,29.8,36.0,36.0,496.0,0.0,40.8,40.8,0.0,1.0,0.0,1.0,0.0,923.3,184.64,0.0,0.0,5.0,1.0,1.0,0.0,1.6,0.0,0.0,1.0,0.0,20423.528
0.0,0.0,2202.0,0.0,146.0,46.0,8462.0,1388.0,295.0,35925120.0,27294981.0,5965629.0,2992975.0,5.0,2780017.0,63935.0,0.0,602.0,854.1,0.0,16.4,1033.3,711.5,199.6,18.9,1.0,16.4,18.9,18.9,1704.0,0.0,806.4,757.4,141.4,5602.0,7.0,4.0,153.7,1696.9,968.28,145.12,0.0,345.0,1.0,0.5,0.0,1.0,0.0,0.0,1097.0,5.0,25626.208
0.0,0.0,5108.0,0.0,1797.0,88.0,7749.0,1388.0,295.0,41941120.0,36255572.0,4484633.0,2714153.0,5.0,2796202.0,68099.0,0.0,239.9,278.2,0.0,16.8,660.4,315.8,132.0,18.2,1.0,16.8,18.2,18.2,2759.0,10.1,456.2,299.9,171.0,2937.0,16.0,4.0,67.1,845.5,417.32,162.78,0.0,2750.0,1.0,0.2,0.0,0.6,0.0,0.0,4144.0,0.0,56754.23
0.0,0.0,3414.0,0.0,375.0,446.0,17597.0,1388.0,295.0,37475200.0,33220241.0,7467445.0,3282937.0,5.0,2987839.0,70875.0,0.0,165.3,319.0,0.0,12.0,438.4,297.3,79.8,13.6,1.0,12.6,13.6,13.6,323.0,182.9,221.5,220.2,5.3,3178.0,7.0,1.0,258.1,445.7,330.82,27.5,0.0,260.0,1.0,1.1,0.0,1.6,0.0,0.0,3039.0,0.0,75118.659
0.0,0.0,3157.0,0.0,701.0,334.0,4742.0,1388.0,295.0,21980672.0,18491079.0,6395909.0,2931633.0,5.0,2985308.0,72263.0,0.0,448.1,498.6,0.0,11.6,962.9,438.0,135.1,15.8,1.0,11.6,15.8,15.8,657.0,19.8,421.4,412.2,159.7,2485.0,7.0,1.0,246.0,1615.4,961.28,191.68,0.0,3375.0,1.0,0.7,0.0,1.6,0.0,0.0,2445.0,2.0,42596.63
0.0,0.0,503.0,0.0,13.0,277.0,6750.0,1388.0,295.0,25456000.0,22715320.0,6016985.0,2889855.0,5.0,2922518.0,63935.0,0.0,236.1,319.2,0.0,18.5,537.2,234.0,66.3,24.4,1.0,18.6,24.4,24.4,1654.0,0.0,80.6,80.6,0.0,160.0,5.0,1.0,0.0,456.9,182.66,0.0,0.0,10.0,1.0,0.3,0.0,0.6,0.0,0.0,47.0,0.0,94031.944
0.0,0.0,0.0,0.0,0.0,117.0,7036.0,1388.0,295.0,15078784.0,13465777.0,6388969.0,3074651.0,5.0,2848776.0,65323.0,0.0,279.6,346.2,0.0,22.2,649.5,487.6,141.2,23.1,1.0,22.2,23.1,23.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.7,0.0,0.0,0.0,0.0,45994.454
0.0,0.0,1173.0,0.0,13.0,2.0,8448.0,1388.0,295.0,32255744.0,22984131.0,5987837.0,3096652.0,5.0,2807124.0,63935.0,0.0,699.1,1340.4,0.0,25.0,1577.7,665.9,369.2,36.7,1.0,27.3,36.7,36.7,648.0,0.0,965.4,965.3,0.0,9959.0,7.0,1.0,0.0,1809.6,698.12,0.0,0.0,5.0,1.0,1.1,0.0,1.9,0.0,0.0,671.0,7.0,31697.261
0.0,0.0,6650.0,0.0,532.0,235.0,14746.0,1388.0,260.0,40175232.0,29266280.0,9867557.0,3569702.0,5.0,3150190.0,63935.0,0.0,203.3,279.4,0.0,19.7,593.7,322.0,82.8,21.8,1.0,21.1,21.8,21.8,1583.0,223.5,305.8,269.4,29.6,5824.0,20.0,1.0,345.3,832.2,518.12,91.34,0.0,1060.0,1.0,0.4,0.0,0.5,0.0,0.0,5735.0,0.0,67804.296
0.0,0.0,0.0,0.0,0.0,272.0,6103.0,1388.0,295.0,22573056.0,19391521.0,6780385.0,3105009.0,5.0,2898437.0,63935.0,0.0,206.9,248.6,0.0,21.0,369.3,265.2,59.5,24.4,1.0,22.3,24.4,24.3,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.8,0.0,0.0,0.0,0.0,79044.717
0.0,0.0,0.0,0.0,0.0,18.0,8267.0,1388.0,295.0,16066048.0,11894939.0,5663045.0,2984765.0,5.0,2780147.0,66711.0,0.0,452.0,672.8,0.0,19.1,1104.0,612.5,263.5,23.9,1.0,20.1,23.9,23.9,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.7,0.0,0.0,0.0,0.0,36183.277
0.0,0.0,473.0,0.0,4.0,71.0,8258.0,1388.0,295.0,25820672.0,19923542.0,6189097.0,2977101.0,5.0,2818811.0,63935.0,0.0,387.8,601.2,0.0,20.6,851.6,571.7,171.8,27.8,1.0,23.0,27.8,27.8,1309.0,0.0,0.0,0.0,0.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,1.2,0.0,0.0,31.0,0.0,37160.429
0.0,0.0,1430.0,0.0,54.0,465.0,6493.0,1388.0,168.0,25041152.0,23284932.0,6315405.0,3202393.0,5.0,2760369.0,63935.0,0.0,284.0,328.6,0.0,19.2,710.0,399.8,130.2,253.4,1.0,242.3,253.4,253.4,3515.0,0.2,154.3,59.3,53.1,196.0,22.0,1.0,276.5,527.4,479.48,14.38,0.0,225.0,1.0,0.4,0.0,0.7,0.0,0.0,194.0,0.0,52226.97
0.0,0.0,0.0,0.0,0.0,235.0,7042.0,1388.0,295.0,19824512.0,18872431.0,6129413.0,2927518.0,5.0,2887759.0,63935.0,0.0,192.1,240.7,0.0,16.3,381.0,255.2,56.5,19.1,1.0,17.9,19.1,19.1,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.6,0.0,0.0,0.0,0.0,85380.342
0.0,0.0,0.0,0.0,0.0,3.0,1605.0,1388.0,295.0,5248128.0,4003884.0,2349889.0,1182367.0,5.0,1175126.0,68099.0,0.0,1887.0,2272.7,0.0,25.7,4441.2,2280.1,1474.1,43.9,1.0,28.6,43.9,43.9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.6,0.0,0.0,0.0,0.0,2487.058
0.0,0.0,4129.0,0.0,474.0,426.0,7738.0,1388.0,295.0,38545664.0,26102911.0,7593753.0,3082960.0,5.0,3073989.0,63935.0,0.0,115.7,215.1,0.0,18.0,378.4,191.4,39.2,22.6,1.0,18.0,22.6,22.6,407.0,169.9,203.9,184.1,11.1,4027.0,14.0,1.0,307.8,399.7,356.16,17.5,0.0,335.0,1.0,0.4,0.0,0.8,0.0,0.0,3650.0,0.0,113386.216
0.0,0.0,3659.0,0.0,311.0,5.0,11013.0,1388.0,295.0,34820096.0,23793005.0,7742269.0,3392647.0,5.0,2982405.0,63935.0,0.0,386.7,485.8,0.0,24.0,575.7,385.4,126.2,30.4,1.0,24.0,30.4,30.4,2068.0,15.3,452.0,429.8,85.5,2625.0,8.0,1.0,269.2,869.8,575.46,47.86,0.0,1450.0,1.0,0.2,0.0,1.0,0.0,0.0,2635.0,0.0,54793.581
0.0,0.0,0.0,0.0,0.0,132.0,6526.0,1388.0,4.0,21443968.0,16979468.0,6114145.0,2941986.0,5.0,2869498.0,63935.0,0.0,151.5,190.4,0.0,16.7,310.6,255.6,55.4,26.2,1.0,19.4,26.2,26.2,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,1.7,0.0,0.0,0.0,0.0,84731.214
0.0,0.0,0.0,0.0,0.0,35.0,6626.0,1388.0,4.0,20210688.0,16796745.0,5967017.0,2988673.0,5.0,2886495.0,68099.0,0.0,142.7,175.8,0.0,20.0,327.8,262.0,48.2,27.7,1.0,20.0,27.7,27.7,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,82636.067
0.0,0.0,22984.0,0.0,1964.0,4224.0,8173.0,1388.0,295.0,38584320.0,26707962.0,12283805.0,4746122.0,5.0,4865193.0,66711.0,0.0,454.4,478.6,0.0,17.6,783.5,385.6,154.7,24.9,1.0,24.5,24.9,24.9,905.0,8.9,772.1,418.3,170.2,21851.0,121.0,3.0,228.5,849.4,502.14,125.78,0.0,665.0,1.0,0.4,0.0,0.7,0.0,0.0,20942.0,0.0,49101.987
0.0,0.0,12390.0,0.0,2685.0,1117.0,9521.0,1388.0,295.0,37168000.0,30409062.0,10704261.0,3430357.0,5.0,3500914.0,63935.0,0.0,165.7,398.6,0.0,16.0,601.8,207.8,68.6,24.7,1.0,19.8,24.7,24.7,1259.0,79.7,209.4,189.5,30.3,10597.0,41.0,2.0,245.0,655.4,419.96,83.84,0.0,5000.0,1.0,0.2,0.0,0.5,0.0,0.0,9662.0,0.0,102467.811
0.0,0.0,3035.0,0.0,1621.0,45.0,7511.0,1388.0,295.0,27372416.0,18979139.0,7489653.0,3192634.0,5.0,3255344.0,63935.0,0.0,1165.8,1505.1,0.0,18.4,621.4,237.4,57.0,25.0,1.0,23.9,25.0,25.0,10.0,149.2,504.4,403.1,111.4,1435.0,13.0,2.0,343.1,3367.9,1832.16,398.64,0.0,7940.0,1.0,0.5,0.0,0.8,0.0,0.0,1647.0,0.0,64231.981
0.0,0.0,0.0,0.0,0.0,282.0,6957.0,1388.0,4.0,22427264.0,18013792.0,5481217.0,2888169.0,5.0,2902670.0,63935.0,0.0,122.5,147.1,0.0,24.6,494.8,239.8,67.8,29.7,1.0,24.6,29.7,29.7,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.9,0.0,0.0,0.0,0.0,91335.258
