total.packets.a2b,resets.sent.a2b,resets.sent.b2a,dsack.pkts.sent.a2b,rexmt.data.pkts.b2a,rexmt.data.bytes.a2b,rexmt.data.bytes.b2a,min.segm.size.b2a,avg.win.adv.b2a,max.owin.b2a,min.non.zero.owin.b2a,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,wavg.owin.b2a,initial.window.bytes.b2a,initial.window.pkts.b2a,data.xmit.time.a2b,throughput.a2b,rtt.min.a2b,rtt.max.a2b,rtt.avg.a2b,rtt.stdev.a2b,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.min.a2b,rtt.full.sz.max.a2b,rtt.min.last.a2b,rtt.avg.last.a2b,max.retrans.a2b,max.retr.time.a2b,rtt.samples.b2a,rtt.max.b2a,rtt.avg.b2a,rtt.stdev.b2a,rtt.from.3whs.b2a,rtt.full.sz.smpls.b2a,rtt.full.sz.min.b2a,rtt.full.sz.avg.b2a,post.loss.acks.b2a,rtt.min.last.b2a,rtt.max.last.b2a,rtt.avg.last.b2a,rtt.sdv.last.b2a,segs.cum.acked.b2a,triple.dupacks.b2a,max.retrans.b2a,min.retr.time.b2a,max.retr.time.b2a,avg.retr.time.b2a,sdv.retr.time.b2a,syn.pkts.sent.b2a,duplicate.acks.a2b,duplicate.acks.b2a,abs.uplinkdelay.75,abs.downlinkdeltadelay.25,abs.downlinkdeltadelay.50,abs.uplinkdeltadelay.25,abs.uplinkdeltadelay.50,abs.uplinkdeltadelay.avg,abs.uplinkdeltadelay.75,abs.rtt.min,abs.winratio.max,abs.radiobuffer.min,abs.idletime.50,abs.idletime.75,abs.idletime.max,abs.segmentsizes.max,abs.pushevents.sum,abs.instanttp.min,abs.rtoevents.sum,abs.theoricalmaxtp.avg,transfer.datarate
16396.0,27.0,0.0,0.0,0.0,0.0,0.0,48.0,325120.0,7262845.0,5.0,5.0,550752.0,0.0,521058.0,52128.0,8.0,0.0,160.0,14.3,22.8,19.3,0.0,22.8,1.0,14.7,22.8,0.0,0.0,0.0,0.0,3341.0,47.2,0.3,1.5,0.5,1.0,0.3,0.5,1.0,0.0,0.0,0.0,0.0,8713.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,13.0,102.0,114.0,3.0,5.0,6.03178134435087,8.0,13.0,0.435040940431405,0.0,0.0,0.0,71.0000000035507,65160.0,15227.0,8e-05,0.0,1021.69166010651,979069.302
11682.0,39.0,0.0,560.0,580.0,0.0,2614634.0,12.0,325120.0,10346923.75,5.0,5.0,723075.0,0.0,815063.75,57920.0,12.0,0.0,160.0,17.3,30.9,25.0,0.0,20.0,1.0,17.3,20.0,0.0,0.0,0.0,0.0,2248.0,57.9,0.5,2.5,0.4,1.0,0.3,0.4,117.0,0.0,0.0,0.0,0.0,5704.0,23.0,2.0,0.0,675.4,81.56,67.54,5.0,4.0,808.0,14.0,127.0,166.0,4.0,6.0,7.35454813070356,9.0,17.0,0.445262585586644,0.0,0.0,0.0,143.000000003667,65160.0,11208.0,8e-05,35.0,662.539934819811,529515.649
155248.0,0.0,0.0,26.0,26.0,0.0,37648.0,8.0,325120.0,9869261.0,5.0,5.0,714228.0,0.0,890585.0,46336.0,12.0,0.0,155.0,12.9,26.7,21.7,0.0,16.8,1.0,12.9,16.8,0.0,0.0,0.0,0.0,20373.0,75.9,3.4,7.2,0.9,1.0,0.4,0.9,21138.0,0.0,0.0,0.0,0.0,87702.0,515.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,30696.0,14.0,118.0,134.0,23.0,25.0,25.4284815838998,27.0,13.0,0.436572320469307,0.0,0.0,0.0,36.0000000000582,1133784.0,13441.0,8e-05,22.0,911.654842673381,835635.387
54442.0,118.0,0.0,24.0,23.0,0.0,33304.0,8.0,325120.0,18086483.3333333,5.0,5.0,863586.25,1.0,794290.0,73848.0,19.0,0.0,155.0,23.5,27.5,25.7,0.0,27.5,1.0,27.0,27.5,0.0,0.0,0.0,0.0,8113.0,213.6,1.4,4.7,1.0,1.0,0.5,1.0,6197.0,0.0,0.0,0.0,0.0,37638.0,121.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8824.0,19.0,64.0,116.0,6.0,10.0,11.6173560979336,14.0,13.0,0.465403124432673,0.0,0.0,0.0,395.000000004075,1083280.0,15994.0,0.00016,18.0,718.085353912894,309339.755
23741.0,85.0,0.0,0.0,5.0,0.0,5.0,54.0,325120.0,17596787.0,5.0,5.0,489175.0,5.0,802683.0,52128.0,18.0,0.0,160.0,14.7,40.5,28.4,0.0,16.9,1.0,14.7,16.9,0.0,0.0,0.0,0.0,4720.0,33.7,0.5,0.7,0.7,1.0,0.2,0.7,88.0,0.0,0.0,0.0,0.0,9936.0,32.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,735.0,14.0,32.0,40.0,5.0,7.0,7.52795578097002,9.0,12.0,0.503174565383017,0.0,0.0,0.0,46.0000000020955,65160.0,28600.0,0.00016,5.0,630.16475770124,468202.51
16898.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,325120.0,9613933.0,5.0,5.0,613426.0,5.0,711847.0,69504.0,24.0,0.0,155.0,24.6,30.4,27.9,0.0,30.4,1.0,29.7,30.4,0.0,0.0,0.0,0.0,3480.0,47.9,0.4,1.6,0.9,1.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,7240.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,12.0,97.0,108.0,3.0,5.0,5.57580651840808,7.0,20.0,0.442589593485137,0.0,0.0,0.0,209.000000002561,65160.0,14920.0,0.00016,0.0,1003.27115992118,962841.704
19733.0,27.0,0.0,1.0,1.0,0.0,7432.0,54.0,325120.0,12586797.0,5.0,5.0,764812.0,3.0,897107.0,23168.0,7.0,0.0,155.0,25.0,26.7,26.4,0.0,26.1,1.0,25.0,26.1,0.0,0.0,0.0,0.0,4076.0,48.1,0.5,1.7,1.1,1.0,0.3,1.1,1.0,0.0,0.0,0.0,0.0,9936.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,17.0,82.0,90.0,8.0,10.0,10.5402870684729,12.0,23.0,0.429966531489715,0.0,0.0,0.0,34.0000000069267,65160.0,18053.0,0.00016,0.0,1176.16500190161,1135383.633
15470.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,325120.0,8198740.0,5.0,5.0,537089.0,0.0,621457.0,33304.0,6.0,0.0,160.0,11.7,27.7,21.7,0.0,15.7,1.0,11.7,15.7,0.0,0.0,0.0,0.0,3167.0,44.9,0.4,1.2,0.5,1.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,5932.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,12.0,123.0,138.0,4.0,6.0,6.53496961196821,8.0,12.0,0.441691666005275,0.0,0.0,0.0,17.9999999963911,65160.0,13318.0,8e-05,0.0,882.452185740971,849500.04
6298.0,27.0,0.0,2.0,4.0,0.0,5792.0,61.0,325120.0,9047073.75,5.0,5.0,816703.75,0.0,478275.0,73848.0,12.0,0.0,160.0,13.4,22.3,20.3,0.0,22.3,1.0,13.4,22.3,0.0,0.0,0.0,0.0,1487.0,42.7,0.7,1.7,0.9,1.0,0.2,0.9,35.0,0.0,0.0,0.0,0.0,6939.0,25.0,1.0,0.0,8.4,1.82,0.0,5.0,0.0,305.0,22.0,55.0,131.0,5.0,8.0,11.9001110758489,17.0,12.0,0.508108770499458,0.0,0.0,0.0,252.000000000407,724000.0,10951.0,0.00016,0.0,369.710795517646,156645.789
17961.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,325120.0,10462365.0,5.0,5.0,743079.0,1.0,826026.0,53576.0,11.0,0.0,160.0,11.8,30.4,25.0,0.0,19.7,1.0,11.8,19.7,0.0,0.0,0.0,0.0,3731.0,69.4,0.5,2.0,0.5,1.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,9798.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,12.0,96.0,105.0,6.0,8.0,8.07284911370514,10.0,11.0,0.499062031548106,0.0,0.0,0.0,23.0000000010477,65160.0,16899.0,8e-05,0.0,1117.92941054279,1080466.705
9645.0,71.0,0.0,6.0,8.0,0.0,8690.0,16.0,325120.0,16967661.0,5.0,5.0,1363123.0,3.0,1713521.0,37648.0,13.0,0.0,160.0,27.0,31.6,29.9,0.0,31.6,1.0,29.7,31.6,0.0,0.0,0.0,0.0,1735.0,47.7,0.5,1.9,0.6,1.0,0.3,0.6,530.0,0.0,0.2,0.2,0.0,4774.0,18.0,1.0,0.0,0.1,0.02,0.0,7.0,4.0,879.0,17.0,149.0,246.0,5.0,7.0,20.520632837562,12.0,20.0,0.443122152353015,0.0,0.0,0.999999996565748,237.00000000099,65160.0,10117.0,8e-05,4.0,531.826865506212,330984.447
22836.0,83.0,0.0,0.0,134.0,0.0,729432.0,40.0,325120.0,16892337.0,5.0,5.0,593910.0,2.0,1007619.0,50680.0,10.0,0.0,160.0,15.8,35.3,26.2,0.0,17.2,1.0,15.8,17.2,0.0,0.0,0.0,0.0,4866.0,44.1,0.7,2.3,0.8,1.0,0.2,0.8,203.0,0.0,0.4,0.4,0.1,10859.0,46.0,9.0,0.0,97.9,40.62,27.06,9.0,4.0,902.0,14.0,6.0,17.0,4.0,6.0,6.99093185148998,8.0,14.0,0.445239511163167,0.0,0.0,0.0,197.000000000116,65160.0,27039.0,8e-05,15.0,923.685445920239,536886.091
13726.0,79.0,0.0,6.0,7.0,0.0,20273.0,54.0,325120.0,14335455.0,5.0,5.0,509543.75,9.0,672942.5,28960.0,10.0,0.0,160.0,14.2,65.9,41.8,0.0,18.0,1.0,14.2,18.0,0.0,0.0,0.0,0.0,2825.0,48.3,0.3,1.6,0.8,1.0,0.2,0.8,5.0,0.0,0.1,0.1,0.0,7014.0,4.0,1.0,0.0,32.5,6.5,0.0,6.0,2.0,69.0,13.0,118.0,166.0,4.0,6.0,6.54565206894887,8.0,14.0,0.695731718431029,0.0,0.0,0.0,304.999999993015,65160.0,14110.0,8e-05,4.0,767.211152369337,602529.728
14011.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,325120.0,8903505.0,5.0,5.0,514888.75,0.0,600147.5,43440.0,10.0,0.0,160.0,18.8,25.4,23.9,0.0,22.7,1.0,18.8,22.7,0.0,0.0,0.0,0.0,2911.0,46.7,0.4,1.4,0.7,1.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,5460.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,14.0,125.0,142.0,4.0,6.0,6.98275773592652,9.0,20.0,0.64785651762412,0.0,0.0,0.999999996565748,23.9999999976135,65160.0,12008.0,8e-05,0.0,808.113937887405,758958.693
12119.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,325120.0,6644972.0,5.0,5.0,495607.0,0.0,455769.0,39096.0,9.0,0.0,160.0,23.5,28.8,27.3,0.0,28.8,1.0,25.6,28.8,0.0,0.0,0.0,0.0,2546.0,46.4,0.4,1.5,0.5,1.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,4856.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,145.0,162.0,3.0,6.0,7.71886414516319,9.0,22.0,0.589472845278577,0.0,0.0,0.999999996565748,25.0000000014552,65160.0,10891.0,0.00016,0.0,676.657060178855,638347.866
20793.0,90.0,0.0,0.0,0.0,0.0,0.0,62.0,325120.0,15300122.0,5.0,5.0,536368.0,0.0,600824.0,46336.0,9.0,0.0,160.0,15.3,21.9,20.3,0.0,18.6,1.0,15.3,18.6,0.0,0.0,0.0,0.0,3951.0,17.7,0.6,0.7,0.7,1.0,0.2,0.7,367.0,0.0,0.0,0.0,0.0,11289.0,63.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1062.0,17.0,4.0,7.0,12.0,14.0,15.1073515642657,17.0,7.0,0.441329709259712,0.0,0.0,0.0,44.9999999982538,65160.0,27197.0,0.00016,0.0,588.446140591344,331565.675
24189.0,78.0,0.0,0.0,0.0,0.0,0.0,24.0,325120.0,17472301.0,5.0,5.0,605299.0,0.0,736215.0,40544.0,7.0,0.0,160.0,16.9,21.8,21.4,0.0,21.8,1.0,16.9,21.8,0.0,0.0,0.0,0.0,4721.0,57.2,0.4,1.0,1.2,1.0,0.2,1.2,238.0,0.0,0.0,0.0,0.0,10845.0,37.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,925.0,15.0,10.0,28.0,6.0,8.0,8.52273393957172,10.0,13.0,0.442225031460757,0.0,0.0,0.0,36.999999996624,65160.0,28003.0,8e-05,0.0,793.716007849113,543571.575
8267.0,5.0,0.0,0.0,0.0,0.0,0.0,176.0,325120.0,2554748.0,5.0,5.0,282502.0,1.0,214204.0,28960.0,10.0,0.0,160.0,26.5,32.4,31.0,0.0,32.4,1.0,30.2,32.4,0.0,0.0,0.0,0.0,1743.0,45.3,0.5,1.9,0.8,1.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,3614.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,18.0,312.0,377.0,5.0,7.0,7.88766501303288,10.0,28.0,1.54436307816512,0.0,0.0,0.999999996565748,29.0000000022701,57920.0,9202.0,8e-05,0.0,287.215688668449,280490.577
14511.0,93.0,0.0,0.0,0.0,0.0,0.0,232.0,325120.0,6319965.0,5.0,5.0,183003.0,5.0,281042.0,11584.0,5.0,0.0,155.0,38.4,46.6,42.6,0.0,46.6,1.0,45.3,46.6,0.0,0.0,0.0,0.0,2853.0,44.3,0.6,1.0,1.2,1.0,0.3,1.2,56.0,0.0,0.0,0.0,0.0,13351.0,30.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,502.0,18.0,8.0,20.0,5.0,8.0,8.7570199524071,10.0,19.0,0.384817618354666,0.0,0.0,0.0,182.000000000698,65160.0,25197.0,0.00016,0.0,288.837977572888,182992.057
11841.0,0.0,0.0,4.0,5.0,0.0,7240.0,81.0,325120.0,11285760.0,5.0,5.0,580779.0,0.0,369305.0,26064.0,5.0,0.0,160.0,16.4,31.3,28.9,0.0,28.6,1.0,26.5,28.6,0.0,0.0,0.0,0.0,2461.0,47.6,0.9,3.7,0.7,1.0,0.2,0.7,32.0,0.0,0.0,0.0,0.0,9135.0,17.0,1.0,0.0,3.4,0.68,0.0,5.0,0.0,346.0,18.0,27.0,40.0,9.0,11.0,12.2758875012292,14.0,12.0,0.46612132397416,0.0,0.0,0.0,398.999999997613,65160.0,17957.0,8e-05,1.0,458.401821983584,222106.419
17442.0,130.0,0.0,293.0,296.0,0.0,1323616.0,41.0,325120.0,6740886.0,5.0,5.0,344043.0,4.0,295532.0,60816.0,13.0,0.0,160.0,15.6,35.7,27.4,0.0,19.2,1.0,15.6,19.2,0.0,0.0,0.0,0.0,3808.0,46.6,0.4,1.2,0.4,1.0,0.2,0.4,80.0,0.0,0.4,0.4,0.0,11095.0,28.0,1.0,0.0,15.2,3.1,0.0,5.0,0.0,400.0,18.0,74.0,92.0,15.0,17.0,17.8134733406648,19.0,16.0,0.880906333481745,0.0,0.0,0.0,205.999999998312,65160.0,22611.0,8e-05,54.0,616.306974071433,484183.896
20915.0,85.0,0.0,0.0,1.0,0.0,1.0,85.0,325120.0,10583845.0,5.0,5.0,251425.0,3.0,320380.0,20272.0,5.0,0.0,160.0,12.4,46.8,30.9,15.5,17.1,2.0,12.4,19.3,0.0,0.0,0.0,0.0,4228.0,11.0,0.5,0.5,0.4,1.0,0.2,0.4,144.0,0.0,0.0,0.0,0.0,10778.0,36.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,549.0,15.0,4.0,6.0,5.0,7.0,7.84097017583627,9.0,12.0,0.431777666622934,0.0,0.0,0.0,48.0000000025029,65160.0,27761.0,8e-05,1.0,495.931127684606,294374.47
18092.0,155.0,0.0,2.0,44.0,0.0,102112.0,176.0,325120.0,7894430.0,5.0,5.0,306057.0,9.0,174526.25,23168.0,7.0,0.0,150.0,24.1,154.8,101.7,0.0,48.5,1.0,34.4,48.5,0.0,0.0,0.0,0.0,3701.0,43.4,0.9,2.6,1.4,1.0,0.6,1.4,36.0,0.0,0.0,0.0,0.0,7992.0,14.0,3.0,0.0,195.7,22.1,13.16,5.0,0.0,312.0,21.0,38.0,51.0,10.0,13.0,15.5474723045717,16.0,23.0,0.392011915350573,0.0,0.0,0.0,366.99999999837,65160.0,23027.0,0.00016,9.0,391.169747471644,250978.037
27068.0,122.0,0.0,0.0,1.0,0.0,1.0,56.0,325120.0,15389015.0,5.0,5.0,481144.0,2.0,640088.0,30408.0,6.0,0.0,160.0,14.5,54.0,35.6,0.0,17.4,1.0,14.6,17.4,0.0,0.0,0.0,0.0,5674.0,21.7,0.4,0.8,1.0,1.0,0.2,1.0,29.0,0.0,0.0,0.0,0.0,12004.0,19.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,570.0,13.0,57.0,70.0,9.0,11.0,11.2184834616185,13.0,13.0,0.546306810185426,0.0,0.0,0.0,31.0000000026776,65160.0,30639.0,8e-05,1.0,929.31962343227,742355.558
18800.0,147.0,0.0,0.0,0.0,0.0,0.0,27.0,325120.0,3904544.0,5.0,5.0,108961.0,4.0,184136.0,43440.0,12.0,0.0,155.0,24.6,52.1,40.5,0.0,34.7,1.0,24.6,34.7,0.0,0.0,0.0,0.0,3916.0,18.5,0.7,0.5,0.9,1.0,0.2,0.9,289.0,0.0,0.0,0.0,0.0,12097.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,640.0,20.0,24.0,50.0,8.0,9.0,9.90828432196269,12.0,22.0,0.281243140977834,0.0,0.0,0.0,24.9999999941792,14480.0,27594.0,8e-05,0.0,145.728844868876,108998.819
2827.0,3.0,0.0,147.0,334.0,464.0,650234.0,247.0,325120.0,3155464.0,5.0,12.0,535450.0,48.0,254866.0,7962.0,5.0,0.398,145.0,37.5,355.4,220.5,0.0,85.5,1.0,47.5,85.5,0.0,93.2,1.0,397.7,1280.0,43.1,0.5,1.2,2.3,1.0,0.9,2.3,21.0,0.0,0.0,0.0,0.0,1157.0,6.0,3.0,0.0,1447.1,395.72,100.62,9.0,6.0,743.0,792.0,17.0,175.0,753.0,764.0,694.624126405348,787.0,47.0,0.608119063828374,0.0,1.9999999931315,2.9999999969732,68.0000000065775,41137.0,2411.0,8e-05,88.0,9.56489125799271,8063.029
2975.0,9.0,0.0,399.0,409.0,5.0,690198.0,153.0,325120.0,3009794.0,5.0,6.0,602945.0,43.0,594049.0,13270.0,5.0,0.0,125.0,324.1,361.1,361.0,0.0,0.0,1.0,324.1,361.1,436.2,444.7,1.0,1006.0,374.0,14.6,0.7,1.3,1.0,1.0,0.3,1.0,238.0,0.1,8.9,1.5,2.4,609.0,15.0,2.0,0.8,3873.2,2236.1,536.18,10.0,5.0,231.0,674.0,41.0,156.5,468.0,499.0,442.322014925373,516.0,358.0,0.285738736749117,0.0,2.00000000040745,3.00000000061118,317.000000002736,38483.0,1977.0,8e-05,172.0,7.43316783841722,5852.497
20429.0,49.0,0.0,0.0,0.0,0.0,0.0,19.0,325120.0,5210170.0,5.0,5.0,132950.0,2.0,230195.0,43440.0,10.0,0.0,155.0,21.1,37.1,33.1,0.0,37.1,1.0,32.4,37.1,0.0,0.0,0.0,0.0,4086.0,5.9,0.7,0.4,0.6,1.0,0.3,0.6,322.0,0.0,0.0,0.0,0.0,13610.0,36.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1180.0,17.0,28.0,47.0,6.0,8.0,8.43592346499323,11.0,22.0,0.399804599243109,0.0,0.0,0.0,23.0000000010477,23168.0,29797.0,8e-05,0.0,175.447594824183,127032.384
15414.0,4.0,0.0,0.0,0.0,0.0,0.0,73.0,325120.0,8461345.0,5.0,5.0,532028.0,0.0,575928.0,39096.0,7.0,0.0,158.0,13.3,22.2,20.9,0.0,19.6,1.0,13.3,19.6,0.0,0.0,0.0,0.0,3187.0,47.5,0.4,1.8,0.6,1.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,6114.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,12.0,122.0,134.0,3.0,5.0,5.55821186519358,7.0,13.0,0.437746340734669,0.0,0.0,0.999999996565748,23.0000000010477,65160.0,13281.0,8e-05,0.0,902.364757137809,843171.982
12453.0,18.0,0.0,0.0,0.0,0.0,0.0,16.0,325120.0,7903213.0,5.0,5.0,494973.0,0.0,525470.0,27512.0,7.0,0.0,160.0,22.7,33.4,29.9,0.0,33.4,1.0,29.7,33.4,0.0,0.0,0.0,0.0,2610.0,48.0,0.4,1.8,0.8,1.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,4749.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,12.0,158.0,172.0,3.0,5.0,5.60484665777726,7.0,23.0,0.874131568500072,0.0,0.0,0.999999996565748,50.9999999994761,65160.0,10908.0,8e-05,0.0,647.428172483348,645099.089
13234.0,189.0,0.0,0.0,0.0,0.0,0.0,176.0,325120.0,12343021.0,5.0,5.0,621226.0,0.0,692278.0,23168.0,6.0,0.0,157.0,22.2,34.9,32.6,0.0,34.9,1.0,27.1,34.9,0.0,0.0,0.0,0.0,2781.0,45.6,0.4,2.1,0.9,1.0,0.3,0.9,0.0,0.0,0.0,0.0,0.0,4943.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,16.0,140.0,156.0,6.0,9.0,9.16730370208584,11.0,21.0,0.459775243216823,0.0,0.0,0.999999996565748,42.0000000012806,65160.0,11439.0,8e-05,0.0,720.976095959727,708207.807
14710.0,23.0,0.0,0.0,0.0,0.0,0.0,16.0,325120.0,10397878.0,5.0,5.0,668826.0,0.0,645598.0,52128.0,9.0,0.0,160.0,13.3,19.6,18.7,0.0,19.6,1.0,13.3,19.6,0.0,0.0,0.0,0.0,3049.0,48.7,0.4,1.6,0.8,1.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,7177.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,12.0,112.0,129.0,3.0,5.0,5.20304753240846,7.0,14.0,0.510692176257803,0.0,0.0,0.0,27.0000000018626,65160.0,13663.0,8e-05,0.0,880.616080908291,847286.983
13090.0,86.0,0.0,0.0,0.0,0.0,0.0,8.0,325120.0,8266081.0,5.0,5.0,525489.0,2.0,526986.0,23168.0,5.0,0.0,160.0,17.4,50.6,35.5,0.0,21.4,1.0,17.4,21.4,0.0,0.0,0.0,0.0,2642.0,48.0,0.4,1.5,0.6,1.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,5012.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,14.0,138.0,156.0,14.0,16.0,16.9810387469085,19.0,17.0,0.467063351894947,0.0,0.0,0.999999996565748,23.0000000010477,65160.0,11283.0,8e-05,0.0,732.258123085079,691381.869
18690.0,28.0,0.0,0.0,0.0,0.0,0.0,136.0,325120.0,8683061.0,5.0,5.0,609377.0,0.0,671510.0,43026.0,7.0,0.0,157.0,13.4,22.4,20.4,0.0,18.3,1.0,13.4,18.3,0.0,0.0,0.0,0.0,4007.0,44.4,0.4,1.8,0.6,1.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,7444.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,15.0,97.0,106.0,5.0,7.0,7.94443171402383,10.0,13.0,0.457965000686897,0.0,0.0,0.0,62.0000000017171,65160.0,16023.0,8e-05,0.0,1066.10307955786,1011462.269
17945.0,58.0,0.0,0.0,0.0,0.0,0.0,88.0,325120.0,13100317.0,5.0,5.0,769893.0,0.0,755729.0,52128.0,6.0,0.0,155.0,14.2,21.7,20.9,0.0,20.1,1.0,14.2,20.1,0.0,0.0,0.0,0.0,3691.0,48.2,0.6,2.9,0.5,1.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,8494.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,14.0,97.0,106.0,4.0,6.0,6.81939786728965,9.0,14.0,0.442097361640289,0.0,0.0,0.0,40.0000000008731,65160.0,16203.0,0.00024,0.0,1039.05389353026,1012152.904
7499.0,2.0,0.0,115.0,115.0,0.0,274424.0,368.0,325120.0,4622820.0,5.0,5.0,285117.0,5.0,165325.0,36200.0,5.0,0.0,159.0,14.5,75.4,49.0,0.0,25.1,1.0,18.4,25.1,0.0,0.0,0.0,0.0,1717.0,41.2,2.3,6.3,0.6,1.0,0.4,0.6,46.0,0.0,0.5,0.5,0.0,2607.0,24.0,1.0,0.0,4.4,0.88,0.0,5.0,0.0,292.0,20.0,148.5,390.0,4.0,8.0,9.40727196740153,13.0,18.0,0.286944911260004,0.0,0.0,0.0,177.999999999884,124528.0,8108.0,8e-05,65.0,96.1500461783167,69896.758
13828.0,43.0,0.0,88.0,92.0,0.0,218648.0,40.0,325120.0,3921189.0,5.0,5.0,239507.0,15.0,196897.0,21720.0,5.0,0.0,155.0,12.9,181.7,97.7,0.0,17.3,1.0,12.9,17.3,0.0,0.0,0.0,0.0,3928.0,13.3,0.4,0.6,0.8,1.0,0.2,0.8,14.0,0.0,1.3,0.7,0.6,6737.0,7.0,2.0,0.0,7.4,0.58,0.7,5.0,1.0,92.0,16.0,76.0,88.0,5.0,8.0,8.02447278077489,11.0,13.0,0.330122751579971,0.0,0.0,0.0,40.0000000008731,65160.0,15743.0,8e-05,24.0,551.998436891837,491632.288
10838.0,19.0,0.0,0.0,0.0,0.0,0.0,67.0,325120.0,5647057.0,5.0,5.0,360197.0,0.0,300676.0,39096.0,5.0,0.0,160.0,14.5,33.2,32.0,0.0,33.2,1.0,32.0,33.2,0.0,0.0,0.0,0.0,2228.0,44.6,0.5,2.6,0.8,1.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,4735.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,18.0,227.0,239.0,4.0,6.0,6.73267706468934,9.0,33.0,0.43210947039072,0.0,0.0,1.00000000020373,21.0000000006403,65160.0,11733.0,0.00024,0.0,478.391562386777,452021.649
7979.0,24.0,0.0,1.0,1.0,0.0,1448.0,24.0,325120.0,3798849.0,5.0,5.0,287756.0,0.0,240067.0,66608.0,9.0,0.0,160.0,11.9,27.7,20.1,0.0,15.6,1.0,11.9,15.6,0.0,0.0,0.0,0.0,1710.0,45.2,0.5,2.1,0.5,1.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,3413.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,20.0,348.0,449.0,8.0,12.0,11.9280606906174,15.0,12.0,0.428289319627919,0.0,0.0,1.00000000020373,172.999999998865,50680.0,9150.0,0.00024,0.0,254.045067271226,253003.957
15836.0,99.0,0.0,0.0,0.0,0.0,0.0,136.0,325120.0,16627295.0,5.0,5.0,778657.0,1.0,773548.0,36200.0,5.0,0.0,155.0,16.0,35.7,25.9,0.0,16.4,1.0,16.0,16.4,0.0,0.0,0.0,0.0,3333.0,43.3,0.5,1.6,0.8,1.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,6780.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,14.0,111.0,125.0,4.0,6.0,6.6826965113229,8.0,16.0,0.446299796577308,0.0,0.0,0.0,52.9999999998836,65160.0,14124.0,0.00016,0.0,900.044576303136,859737.178
